City,Price,Area,Location,No. of Bedrooms
2,20500000,1050,22,2
5,13000000,1135,23,2
4,10500000,1450,6,1
2,7600000,750,29,2
5,22700000,1975,14,3
4,12000000,774,92,2
5,6100000,499,58,1
4,3600000,1420,7,3
3,9899000,1273,20,2
5,3800000,790,52,2
4,6200000,1715,6,3
2,3308000,623,22,2
2,22500000,1660,36,4
4,2300000,4955,1,4
5,8400000,702,84,2
4,2400000,1050,56,3
2,23500000,855,29,2
4,25500000,1663,12,4
1,17500000,1500,20,3
5,11000000,930,12,2
4,4600000,2520,31,4
3,97600000,3558,17,4
2,16500000,1984,29,4
5,5808000,721,12,2
4,6500000,1978,11,4
4,2500000,7000,3,6
2,19000000,900,78,2
2,11200000,1252,22,2
5,10300000,1699,31,3
2,3599000,690,66,1
5,2743000,638,84,1
4,8500000,845,11,2
6,12500000,2300,116,3
2,13899999,560,29,2
2,6500000,2893,2,4
4,2383000,1463,31,3
2,4000000,750,20,1
3,8400000,1095,21,2
3,25000000,1500,22,2
4,3372000,1306,23,3
6,8000000,1600,49,3
2,9500000,1250,41,2
5,5200000,1443,52,3
5,3881000,721,12,2
4,2260000,1920,31,3
5,4597000,948,47,2
2,45000000,1168,16,2
5,9545000,1660,117,3
5,6201000,1723,153,3
1,15500000,1700,51,3
5,7433000,988,47,2
5,4300000,1657,71,3
4,23500000,639,82,2
5,5900000,980,117,2
3,7900000,520,25,1
2,35000000,550,37,1
4,4914000,997,13,3
4,12900000,887,86,2
4,11600000,1630,21,3
3,14100000,1995,11,3
2,6900000,550,22,1
2,29000000,975,17,2
5,12100000,989,65,2
5,2264000,1246,153,3
6,12000000,1490,9,3
2,4200000,650,68,1
6,55800000,4300,2,4
6,19300000,2800,4,3
5,5202000,833,74,2
4,3185000,938,148,2
4,8325000,901,23,2
5,10000000,1293,76,3
2,18000000,600,37,1
4,8000000,1100,35,3
5,8000000,1200,3,3
4,4263000,602,7,2
4,7500000,2200,6,3
6,16500000,1900,9,3
5,12000000,1538,43,3
3,7367000,1482,111,3
4,5461000,1630,21,3
5,3713000,1524,3,3
4,4000000,800,80,2
5,4564000,2777,20,3
3,3087000,950,25,2
5,2070000,700,36,2
1,12500000,1000,61,2
4,2795000,3600,3,4
5,20500000,1283,3,3
4,3295000,1110,11,3
2,22000000,1100,37,2
4,6300000,1170,13,2
4,3325000,1476,86,3
6,12500000,2250,49,3
4,3974000,954,11,3
5,6203000,1443,52,3
5,5380000,1135,145,3
2,2451000,975,95,2
2,36400000,985,7,2
2,180000000,1203,20,4
4,3168000,1625,6,3
2,8400000,992,29,2
6,9234000,1368,9,2
3,46100000,2678,24,3
5,4605000,2000,2,3
4,6210000,1270,19,3
5,4325000,940,96,2
4,3617000,2210,31,4
6,34000000,3490,5,4
2,16000000,1550,39,2
4,2524000,997,13,3
2,9200000,495,22,1
2,12000000,1355,69,2
4,8700000,2726,12,4
4,8960000,1035,11,3
4,62500000,800,80,2
5,14900000,1173,29,1
6,21000000,5000,49,6
2,8628000,1250,8,2
5,6800000,816,145,2
5,8043000,1149,8,3
5,4420000,884,145,2
3,9551000,1355,11,2
5,5271000,1199,47,3
2,7450000,660,84,1
2,17000000,950,37,2
5,13799999,1475,8,3
4,10400000,950,11,2
1,4000000,450,47,2
5,6500000,1090,117,2
3,12500000,1320,93,3
4,5635000,1077,86,3
4,8240000,888,6,2
2,10000000,751,22,2
6,3500000,1080,87,2
6,27000000,3448,4,4
4,3872000,1139,148,3
5,4331000,833,74,2
4,3286000,840,11,2
4,3960000,1110,11,3
6,6399000,1500,18,3
2,7500000,665,35,1
3,4300000,3714,18,3
3,7600000,3335,18,4
5,5934000,913,89,2
3,6900000,1220,28,2
2,12000000,1250,8,3
5,6698999,1785,61,3
6,5600000,1160,83,2
4,9900000,1152,148,3
4,52000000,4995,1,4
5,6240000,1200,28,3
4,8100000,5359,1,4
3,11800000,1282,5,3
4,6000000,1545,86,2
4,2000000,765,22,2
4,3600000,1950,86,4
1,4000000,580,46,1
4,2089000,1215,94,3
2,5950000,550,38,1
2,2600000,870,7,2
5,7100000,1304,19,3
4,12000000,774,92,2
4,3000000,1068,86,2
4,8283000,1350,18,3
4,14000000,833,13,1
4,7500000,1844,6,3
4,6000000,5359,1,4
4,4336000,1082,7,2
4,2912000,869,19,2
6,13300000,1931,21,3
2,6700000,1150,37,2
2,7500000,750,2,2
4,2500000,1037,19,3
3,3100000,3449,18,3
6,4500000,1100,47,2
3,7498999,1805,14,3
1,18000000,3123,47,4
4,5054000,1200,56,3
4,4000000,800,80,2
1,4000000,520,46,1
4,3600000,1260,113,3
6,12500000,1717,4,2
1,24500000,750,31,2
4,2240000,1400,6,2
4,2795000,3600,3,4
4,14600000,830,7,2
6,2022000,1010,22,2
5,7541000,1423,109,3
4,9000000,900,118,2
2,14500000,1060,7,2
4,5200000,1365,148,3
4,2480000,810,7,2
2,25500000,711,18,2
3,5814000,1910,20,3
5,4731000,810,74,2
5,4794000,996,153,2
4,4639000,1113,23,3
4,24000000,1561,6,3
5,4656000,970,139,2
5,8039000,1443,52,3
4,5600000,962,148,2
1,2600000,850,56,3
5,9831000,1566,37,3
2,17500000,1200,22,2
5,12700000,1881,36,2
4,6000000,1600,17,3
1,6700000,1381,16,3
5,16500000,2630,37,4
4,5000000,2400,3,4
4,8231000,1277,94,3
6,32000000,3190,5,4
4,8265000,1785,13,4
4,3400000,1607,2,3
4,7600000,745,17,2
4,9000000,639,82,2
2,37000000,900,22,2
5,2570000,795,52,2
4,11299999,920,31,2
1,19500000,2000,51,3
4,4172000,1114,6,3
2,9000000,640,18,1
5,6720000,840,47,2
4,3168000,1625,6,3
4,4900000,750,205,1
2,2950000,798,71,2
5,8798000,1745,23,3
5,5900000,980,117,2
3,8345999,1291,11,2
5,13700000,1938,168,3
3,6015000,1820,14,3
2,3800000,600,35,1
4,2699000,1353,22,3
3,7822000,990,20,2
4,6500000,1200,7,2
1,10700000,1400,49,3
6,3849000,1106,24,2
4,4650000,800,17,2
2,2440000,500,81,1
5,7113000,1355,168,2
2,32500000,950,32,2
5,4924000,909,145,2
3,6038000,1330,11,2
5,7952000,1492,117,3
6,27500000,2500,2,3
2,13000000,550,48,1
4,8700000,1173,13,3
2,12500000,1000,9,2
1,17200000,1250,52,2
6,15400000,1782,21,3
4,5217000,1335,31,3
1,18000000,4950,17,3
2,3000000,600,66,1
2,2450000,580,29,1
2,21200000,1412,21,3
1,42500000,480,56,2
5,18000000,2500,21,3
4,4222000,1013,85,2
2,16000000,1690,69,3
4,9639000,3138,33,4
4,7700000,1405,7,3
3,7840000,1100,9,2
4,7300000,1350,6,3
3,13799999,2061,14,3
3,21200000,3608,24,4
2,60000000,1305,82,2
4,6000000,1114,23,3
5,5557000,1482,46,3
1,32000000,2412,3,2
6,42000000,4070,5,4
6,7900000,1525,9,3
5,3200000,1707,16,3
2,4099000,615,81,1
5,4416000,920,74,2
6,19500000,2350,3,3
5,6659999,721,12,2
2,8000000,610,97,1
5,61100000,2781,20,4
3,3800000,520,25,1
1,4000000,516,29,1
4,2200000,900,7,2
4,10500000,1032,5,2
4,4791000,790,6,2
5,5318000,967,12,2
5,7968000,2154,117,4
2,7000000,890,29,2
2,105000000,1250,8,2
5,2760000,1850,117,3
4,4336000,1082,7,2
5,20500000,1035,83,2
2,17700000,1250,8,2
4,8550000,4527,1,3
6,5200000,1050,53,2
4,6094000,1270,7,3
4,3200000,1200,5,3
4,2300000,2452,86,4
4,3746000,1110,7,3
2,20500000,675,69,1
4,2952000,712,84,2
3,6058000,1225,15,2
4,2300000,1615,11,3
5,4350000,1200,136,1
5,8303000,925,71,2
4,3422000,5359,1,4
4,110000000,1413,6,3
6,17200000,1920,1,3
4,9200000,1431,55,3
1,4220000,1400,17,3
1,15000000,1800,51,3
1,2300000,2311,3,3
4,23000000,1609,86,3
4,4226000,885,19,2
2,35700000,1189,18,3
6,20000000,2070,1,3
4,3700000,650,94,2
4,2000000,1494,86,3
4,5000000,992,93,2
3,13400000,1304,14,2
5,43099999,2056,7,3
2,10000000,600,7,1
2,26000000,800,22,2
5,6600000,1110,117,2
4,16500000,1600,13,3
4,10000000,1900,33,3
4,2099000,712,84,2
5,5737000,927,12,2
4,11000000,1100,29,3
4,8164000,931,7,3
2,8500000,275,27,1
4,3456000,1175,7,3
3,2874000,958,13,2
3,10600000,1635,20,3
1,12500000,1300,52,2
5,7854000,1320,19,3
5,8675000,1641,146,3
5,17500000,1350,5,3
4,8700000,1431,55,3
2,3800000,555,66,1
2,12000000,650,44,1
2,65500000,2605,12,4
4,3672000,1707,21,3
2,7600000,750,29,2
5,5200000,1636,131,3
4,5082000,950,10,2
4,4190000,835,128,2
2,53000000,1240,69,2
2,12200000,675,96,2
2,2492000,660,45,1
5,13799999,1944,37,3
4,7200000,2500,86,3
4,2800000,1038,19,3
4,3927000,586,7,2
2,6000000,882,194,1
3,13700000,2798,20,3
5,10800000,2250,117,3
4,2709000,2900,86,4
3,157700000,7700,18,4
4,10500000,1845,6,3
2,7500000,975,95,2
6,3900000,1150,70,2
5,3800000,550,19,1
5,5580000,930,89,2
5,8792000,1307,37,3
6,3250000,910,134,2
4,7500000,1020,23,2
2,26800000,1278,22,2
4,9200000,1572,21,3
5,6000000,1367,153,2
5,9500000,1300,16,3
2,11000000,995,7,2
6,5800000,1050,81,2
4,3972000,1200,93,3
3,7600000,2300,7,4
5,6461000,994,3,2
6,29000000,3498,3,4
4,5900000,800,23,2
2,12800000,3000,36,5
4,9500000,1119,31,3
3,9100000,997,11,2
4,6515000,1173,6,3
5,3306000,1307,37,3
4,6300000,980,82,3
4,6000000,1099,85,3
4,6750000,1500,15,3
4,10100000,1283,17,2
2,6500000,665,35,1
4,3049000,1454,86,3
4,2625000,800,31,1
3,9990000,1047,12,2
2,5800000,545,88,1
5,8000000,1307,37,3
4,3163000,1075,148,2
5,6006000,868,129,2
4,2322000,785,148,2
4,3600000,850,23,2
4,3007000,701,31,2
4,7555000,1635,31,4
4,6000000,3600,3,4
5,5476000,914,8,2
4,2500000,700,80,2
5,7530000,1208,37,2
3,7600000,3335,18,4
2,7500000,930,8,2
5,3881000,721,12,2
4,3777000,970,11,3
5,5256000,960,145,2
2,3800000,600,35,1
6,35000000,3000,1,3
1,23500000,2700,4,4
4,3372000,1900,1,3
4,7651000,1268,6,3
4,2802000,900,17,2
4,3450000,1301,6,3
4,2580000,1475,123,3
4,29000000,1727,86,3
5,6342000,845,23,2
5,5205000,1001,28,2
5,6366000,1130,23,3
4,7936000,1760,31,3
6,5000000,1595,18,3
6,19000000,2500,3,3
5,4692000,1060,47,3
6,12000000,1960,11,3
2,55000000,3000,47,4
5,4079999,850,145,2
2,3600000,820,71,2
4,4039000,999,148,2
5,8200000,1944,108,3
5,2999000,2883,21,3
2,16200000,1150,48,2
4,7300000,935,11,2
2,3000000,650,84,1
6,14000000,2160,3,3
6,7000000,1630,16,3
1,2900000,1000,3,3
5,9738000,1020,38,2
5,4079999,850,145,2
2,11100000,525,48,1
5,3300000,717,47,2
1,18000000,2302,40,4
4,3000000,2210,31,4
2,25500000,1650,18,3
2,21500000,645,78,1
2,11299999,900,36,2
1,14200000,800,16,2
4,6000000,1226,6,3
2,9500000,2073,8,3
6,5580000,1200,77,2
5,4689000,965,47,2
4,4600000,1450,6,3
2,10700000,965,7,2
3,3100000,520,25,1
3,8247000,1185,11,2
4,4000000,1350,6,2
2,22000000,1166,8,3
4,9000000,1021,31,3
5,7601000,1438,7,2
1,9500000,1100,37,4
3,23000000,645,25,1
3,4350000,3600,24,4
4,9900000,730,17,2
4,4400000,1110,11,3
4,6169000,833,27,2
5,6628000,1850,71,3
6,5700000,1100,83,2
5,6343000,563,136,1
4,6500000,1359,93,3
4,4900000,750,205,1
2,2816000,840,37,2
5,3986999,721,12,2
5,4061000,861,144,2
2,4500000,1135,77,2
2,3200000,1150,18,2
2,4000000,665,35,1
2,3200000,580,35,1
4,2300000,1562,31,3
4,4900000,890,13,3
3,3200000,3900,3,3
5,4079999,1608,5,3
2,8700000,650,69,1
3,3482000,950,25,2
2,11000000,3300,36,6
5,5956000,1207,52,3
1,3000000,800,16,2
4,3575000,1450,13,3
4,2774000,900,35,2
6,10500000,2191,9,3
4,10500000,2109,6,3
3,10800000,2796,20,3
4,4275000,1890,6,3
4,4500000,855,23,2
4,7900000,1070,19,3
2,3700000,650,69,1
2,12000000,1065,17,2
5,3549000,1300,80,3
6,7000000,1463,49,3
2,21500000,1200,22,2
3,5100000,3100,18,3
4,4872000,1181,23,3
6,21400000,1880,9,3
3,22000000,1759,5,2
5,4692000,1060,47,3
2,7600000,1130,33,3
1,15500000,1800,24,4
4,4872000,1450,13,3
5,3881000,1267,71,2
2,10800000,655,35,1
4,2699000,995,7,3
4,12300000,2253,86,3
1,2100000,950,49,2
2,9200000,1350,7,3
4,25000000,800,28,2
2,12300000,576,22,2
4,4600000,1450,6,3
5,4143000,966,144,2
5,9222000,980,16,2
4,2790000,1955,6,3
6,15000000,1000,3,1
4,3984000,1450,13,3
1,17000000,1850,20,3
4,23200000,940,113,2
2,8800000,1050,96,2
4,3746000,2050,17,4
6,12500000,2160,23,3
4,6300000,935,19,2
2,43500000,2000,6,3
4,4400000,1229,7,3
2,26700000,810,8,2
5,3013000,1200,14,3
4,9400000,1401,6,3
4,10800000,1152,6,3
5,3027000,1005,74,3
6,20000000,2070,1,3
4,3500000,940,82,2
6,7200000,1300,84,3
2,39000000,1505,17,3
5,9994000,1228,71,2
2,9800000,750,7,2
2,7500000,1151,18,3
5,4829000,1831,14,3
2,72000000,1141,82,3
4,4500000,760,125,2
2,6500000,2300,8,3
2,22000000,1350,8,2
4,5600000,1527,86,3
4,9500000,650,96,2
5,5775000,1050,117,2
4,2300000,1305,19,3
4,11000000,1572,21,3
1,350000000,1400,17,3
6,3500000,1080,87,2
2,13400000,1500,77,3
2,3900000,910,44,1
4,4464000,1000,6,2
6,15000000,2120,3,3
5,8398000,1476,73,3
4,3964000,1166,148,3
3,7700000,1362,20,2
5,4325000,940,96,2
2,27000000,1040,20,2
2,14000000,535,32,1
4,2394000,1915,73,4
4,9000000,900,148,2
5,5263000,721,12,2
6,6578000,1265,24,2
5,7367000,1198,29,2
4,3802000,852,113,2
5,11500000,2021,31,4
5,29400000,2015,14,3
4,8650000,2300,102,4
1,5100000,1125,18,2
4,3134000,857,6,2
4,3500000,753,6,2
5,24700000,4297,117,4
5,11500000,2021,31,4
5,5737000,927,12,2
5,7709999,1321,84,2
2,16700000,1100,7,2
4,2599000,655,6,2
2,3800000,585,35,1
4,4916000,1060,93,3
4,6072000,1059,62,2
4,7900000,1070,19,3
4,2240000,1400,6,2
5,2850000,521,47,1
6,13400000,2800,9,3
5,9234000,1606,117,3
2,2600000,920,71,2
4,3900000,815,19,2
2,7700000,1065,35,2
2,12000000,1000,48,2
2,15000000,470,77,1
5,3300000,767,108,2
5,4853000,910,145,2
4,4500000,1408,13,3
2,35000000,3780,8,4
6,17200000,1920,1,3
1,5000000,650,56,2
5,6998999,960,3,2
2,3499000,1100,69,2
5,8421000,1604,37,3
4,30000000,2620,86,4
3,2844000,948,13,2
4,2125000,823,22,2
2,26000000,1050,48,2
3,7498999,1805,14,3
2,125000000,2904,5,4
5,3283000,2712,108,4
6,9500000,2000,21,3
5,7966000,1122,28,2
5,10400000,521,47,1
4,23500000,1450,13,3
2,113400000,3080,8,3
5,4011999,1056,59,3
4,2146000,1985,86,3
2,7350000,650,69,1
5,5682000,1010,117,2
5,4331000,869,74,2
6,6000000,1250,75,2
5,15700000,1970,31,3
4,13000000,1750,7,3
5,12700000,1881,36,2
5,5196000,415,29,1
6,4600000,1180,24,2
4,3742000,1500,6,3
2,9570000,700,37,1
2,14800000,1350,20,3
2,25200000,1198,7,2
4,5230000,1264,7,3
4,12500000,2440,123,3
4,5080000,1780,13,4
2,11000000,1340,37,2
2,15700000,576,22,2
5,3274000,1880,71,3
3,7798999,1039,14,1
4,7200000,1060,82,3
4,6659999,1160,19,2
2,14800000,1635,69,3
4,9500000,999,6,2
5,3863000,920,108,2
2,5200000,1070,84,2
6,5077000,1209,49,2
5,10900000,1540,28,3
4,4560000,1322,19,3
2,25500000,970,7,2
4,4510000,1466,3,3
4,3173000,850,200,2
5,6253000,1528,12,3
4,3001000,1590,148,3
4,5400000,740,93,2
6,15500000,1834,49,3
4,3996000,909,11,2
6,3200000,1060,19,2
6,8600000,1242,61,3
3,6437000,1290,27,2
2,10500000,600,35,2
6,15000000,2665,23,3
5,5700000,1464,131,3
2,9200000,650,35,1
4,7445000,911,103,2
4,8240000,888,6,2
4,4469000,1250,7,3
6,5652000,1256,133,2
5,6389000,983,168,2
6,5280000,1200,24,2
2,15200000,1170,37,2
4,4500000,1080,86,2
6,7500000,3000,2,3
1,18500000,1650,20,3
5,21500000,819,145,2
2,25700000,1505,18,3
2,6663000,362,95,1
4,8300000,1509,7,3
6,35000000,7600,21,8
3,25000000,2070,1,3
3,35300000,1249,2,2
3,11100000,1397,12,3
6,7800000,1560,105,3
6,5544000,1320,56,2
5,5544000,1260,74,3
1,13500000,550,26,1
2,26000000,1400,37,2
6,9234000,1368,9,2
1,17500000,2250,7,2
5,7148999,1180,80,3
4,2062000,1430,10,3
5,16500000,1790,80,3
6,11000000,2000,9,3
4,9200000,935,27,2
1,20500000,750,31,2
5,12700000,1881,36,2
6,4300000,1200,49,1
4,4061999,826,85,2
4,4300000,1000,8,3
6,4700000,1250,16,2
4,6500000,1451,73,3
4,2524000,659,18,2
1,2262000,1000,3,3
2,2700000,350,37,1
4,3989000,917,13,2
4,7300000,1450,6,3
4,2700000,800,23,2
4,6561000,1185,21,2
3,40300000,4000,93,4
3,6528000,1250,21,3
4,2147000,910,7,2
6,12000000,1960,11,3
4,4140000,750,205,2
2,3999000,950,95,2
4,3300000,1451,6,3
4,7100000,860,129,2
2,84500000,833,2,2
1,22000000,2200,51,3
4,6094000,1270,7,3
3,16500000,1645,93,3
4,6000000,1112,6,3
4,50199999,1204,37,2
5,6300000,1363,89,3
2,3400000,670,78,1
2,70000000,602,7,1
2,4100000,850,77,2
4,3499000,1200,6,3
2,13000000,1020,3,2
4,2147000,1079,7,2
5,7531000,1525,84,2
4,6912000,770,55,2
4,9430000,1203,25,3
4,3200000,974,6,2
4,57000000,1260,28,3
6,45000000,4650,49,4
2,5700000,340,48,1
4,4400000,1424,86,3
2,2000000,420,31,1
5,4398000,830,38,2
6,17000000,2250,3,4
2,52500000,640,95,1
4,6000000,1545,86,2
4,2300000,1562,31,3
2,16200000,1101,37,3
4,9500000,1520,6,3
4,7295999,2210,31,4
6,40000000,2865,5,4
4,3049000,1133,86,2
5,7820999,2250,117,3
5,5476000,920,145,2
6,7240000,1165,9,2
4,4100000,1550,5,3
5,4730000,900,49,2
4,4800000,923,31,2
3,12900000,720,18,1
5,5978000,1128,95,3
4,2600000,850,35,2
2,55000000,1950,8,3
1,45000000,850,37,2
5,5350000,1126,61,2
2,32000000,1250,8,2
5,8039000,1443,52,3
5,6400000,1070,129,2
1,4300000,516,29,1
4,8000000,1480,6,3
4,2405000,1580,83,3
4,5450000,1768,6,3
3,6400000,925,5,2
4,9000000,1175,23,3
5,8400000,938,106,2
5,5599000,817,29,2
5,3500000,1453,28,3
4,8707000,1845,6,2
2,39900000,765,22,1
4,2500000,1084,27,3
4,10600000,1183,13,3
3,62900000,7500,24,6
5,8675000,1641,81,3
4,3777000,970,11,3
2,4200000,930,44,2
3,8183000,992,11,2
4,6900000,1956,6,3
2,3700000,935,37,2
3,6605000,923,20,2
1,23500000,2200,51,4
4,3400000,933,104,3
4,3127000,1262,6,2
6,17600000,1880,9,3
4,5352000,1008,31,2
4,23500000,785,187,2
3,4950000,1467,13,3
4,8043000,770,146,2
4,25000000,451,148,1
4,7800000,1350,23,3
4,10200000,7000,86,5
5,5557000,1482,46,3
2,5500000,600,80,1
5,4800000,1254,108,2
4,2700000,1009,80,3
4,2900000,1500,22,3
4,24000000,1561,6,3
4,9500000,1456,6,3
5,2082000,602,67,1
4,51400000,1060,148,3
4,69000000,1058,13,3
1,3200000,760,27,2
2,2750000,1215,69,2
4,4600000,900,21,2
5,6188000,1777,16,3
4,7200000,2082,6,3
5,4900000,1590,71,3
5,30000000,702,84,2
3,7326000,1250,14,2
4,26100000,3000,3,4
5,5256000,960,145,2
2,3650000,650,69,1
5,6360000,1339,61,2
5,7620000,1270,89,3
4,3972000,1200,93,3
6,26000000,1314,49,2
4,11600000,1875,17,3
1,17500000,1900,31,3
3,3260000,7541,18,5
4,30500000,1727,86,3
5,5839000,1510,84,3
2,7200000,709,37,1
4,3000000,1163,11,3
4,9479000,1013,85,2
1,14500000,1600,51,3
5,3350000,750,145,2
1,200000000,2400,52,4
4,6000000,770,23,2
4,4560000,1572,21,3
1,35000000,1000,34,2
2,16000000,1690,69,3
6,3200000,1150,87,2
5,4930000,1190,47,3
5,7854000,1320,19,3
4,7900000,1401,17,3
5,3399000,975,153,2
4,4600000,750,94,2
4,12100000,2000,17,3
5,6259000,963,3,2
4,7500000,1020,23,2
4,2800000,1192,113,3
2,79900000,1404,12,3
5,28700000,1975,14,3
4,3000000,1070,17,3
3,7200000,1335,1,2
2,4100000,750,37,1
6,4750000,1100,91,2
4,504000000,975,29,2
5,8270999,1314,37,3
2,33000000,1472,17,3
6,6600000,1320,62,3
5,10800000,1922,108,3
1,65000000,1950,11,3
4,2780000,1050,35,3
1,15500000,1300,52,3
6,12700000,2021,9,3
3,32200000,2436,24,3
4,15600000,2234,86,3
5,28700000,1975,14,3
5,9545000,1658,117,3
4,3724000,1110,7,3
6,4800000,1230,21,2
5,7200000,962,96,2
4,85300000,935,19,2
4,17400000,1376,3,3
2,19000000,1150,45,3
2,12000000,800,17,2
2,21000000,1150,17,3
5,9736000,818,145,2
6,3500000,1120,24,2
4,3615999,870,86,2
3,12700000,1670,18,3
4,14100000,4891,4,5
2,37800000,2050,8,4
5,8200000,1255,108,2
4,4500000,1004,93,2
4,2600000,2903,86,4
6,3200000,990,80,2
5,3500000,1453,28,3
5,5382000,897,89,2
5,3470000,664,145,1
2,2440000,500,81,1
5,9055000,1348,37,3
4,2799000,975,7,2
1,6500000,1160,16,3
5,12600000,1885,7,3
2,55000000,1388,16,2
2,8200000,1050,69,2
2,32500000,1200,9,2
4,3200000,610,7,2
3,19500000,1385,2,2
3,4800000,4450,18,4
2,18000000,560,17,1
4,3590999,1947,31,4
6,10900000,1700,21,3
4,3685000,955,19,2
2,39000000,1505,17,3
2,4000000,910,95,2
6,4500000,1050,50,2
2,21200000,1412,21,3
4,2200000,1013,85,2
1,8800000,1400,16,3
6,7500000,1420,16,3
2,7500000,1000,3,2
4,3007000,701,31,2
4,4700000,1003,6,3
4,6300000,813,55,2
5,9228000,1400,71,3
5,5400000,721,12,2
5,16900000,2686,37,4
1,3400000,1250,6,3
6,10500000,2192,9,3
2,2100000,445,66,1
1,16500000,2200,51,4
2,6998999,920,69,2
4,45000000,949,86,2
5,4907000,801,47,2
1,2500000,1000,56,3
4,4899000,1360,15,3
6,25600000,3031,3,4
3,4900000,1417,14,2
6,5500000,1515,24,3
4,9500000,2185,6,3
3,4950000,645,25,1
4,10200000,1043,11,3
4,3600000,1088,6,2
4,3622000,944,86,2
5,4674000,867,95,2
4,4764000,1125,23,3
2,7000000,1015,17,2
2,21600000,845,48,2
4,12800000,1920,31,3
5,2975000,541,12,1
4,7566000,1475,17,3
4,9892000,1091,86,3
5,12000000,980,23,2
4,4356000,1440,113,3
4,2781000,1228,17,2
4,4266000,931,7,3
2,105000000,1250,8,2
6,15500000,1834,49,3
2,36600000,850,48,2
2,5000000,693,69,1
3,4264000,1381,20,3
4,2899000,771,82,2
4,9200000,915,23,2
2,9800000,700,37,1
2,2400000,900,66,3
3,18700000,520,25,1
6,27000000,2655,5,3
6,13300000,2122,9,3
4,3600000,1920,31,3
5,6286000,523,23,1
5,5874000,1123,23,3
4,2867000,965,86,2
6,5900000,1700,24,2
5,4400000,879,47,2
4,2700000,750,9,2
3,7798999,1039,14,1
5,2408000,740,12,2
3,4088000,1168,21,3
4,7936000,2520,31,4
4,4500000,1550,2,3
6,25200000,3044,3,4
4,8043000,935,19,2
5,12400000,515,16,1
5,12400000,515,16,1
6,5635000,1150,70,2
4,3400000,1109,6,2
4,4167000,999,13,3
4,21000000,1828,3,3
5,3104000,640,47,1
4,70000000,1416,94,3
5,5599000,817,29,2
5,19000000,1913,131,3
4,85300000,1925,6,5
3,33900000,2461,2,4
4,6200000,700,136,2
4,7936000,1760,31,3
5,6948000,1069,3,2
6,4600000,1180,24,2
2,12900000,1050,22,2
3,14000000,1940,5,3
2,120000000,635,32,1
5,43200000,2060,7,2
2,79200000,1234,8,3
2,7000000,2200,6,4
4,8120000,1835,6,4
4,8265000,1785,13,4
6,4050000,1375,134,2
5,26500000,1025,87,2
5,22799999,884,38,2
1,3000000,650,56,2
6,4198000,1400,4,3
4,7500000,1522,6,3
4,3021000,915,10,2
2,8700000,650,69,1
5,4768000,1176,153,3
3,3800000,1780,20,3
3,8217000,1330,20,3
5,4109000,1002,153,2
4,504000000,975,29,2
3,3500000,520,25,1
1,29500000,3000,20,4
4,2300000,1100,17,3
4,2800000,607,93,2
2,65000000,3500,9,5
1,9200000,1550,49,3
4,4270000,944,19,2
1,324500000,7251,3,5
2,21200000,950,35,2
5,9456000,1501,74,3
4,3100000,1243,6,3
6,10900000,2100,6,3
5,7088000,1831,31,3
2,11500000,300,48,1
4,5858000,1258,7,3
4,2100000,950,23,2
1,3011000,1650,46,3
4,4360000,1785,13,4
1,12000000,1638,40,2
2,20500000,1150,45,3
4,50599999,1173,32,3
2,9500000,548,37,1
5,16500000,2691,108,4
4,7900000,999,13,3
2,3400000,390,35,1
5,3400000,840,87,2
4,4049000,1011,11,2
6,3300000,800,50,2
1,7000000,1400,37,2
4,2100000,750,22,2
4,7900000,1523,31,3
3,7326000,1250,14,2
5,8290000,1358,117,3
5,12100000,2400,21,3
4,3800000,1210,22,3
2,6300000,695,77,1
5,5458000,1295,71,3
3,16000000,1892,20,3
2,10500000,750,32,1
2,18500000,1650,69,3
1,13000000,2800,52,4
4,14000000,1436,94,3
4,3185000,938,148,2
2,11000000,500,66,1
2,31500000,460,48,1
6,7500000,1705,53,3
5,7700000,1480,38,3
4,5100000,1463,17,3
4,6775000,850,82,2
2,19500000,980,7,2
4,2147000,910,7,2
5,8478000,1086,23,2
4,7500000,850,129,2
4,3025000,928,7,2
5,21900000,1020,3,2
6,3210000,1125,64,2
5,3800000,1443,52,3
5,3510000,900,84,2
5,6117000,1361,31,3
4,22000000,785,148,2
4,4000000,900,75,2
5,8313000,598,84,1
2,5650000,982,35,2
1,18000000,4950,17,3
4,6300000,1170,13,2
5,5460000,2017,2,3
5,6188000,1777,16,3
5,48000000,2527,10,4
5,20500000,1035,83,2
5,6998999,960,3,2
6,14600000,1945,4,3
3,4943000,1148,13,2
2,4900000,980,77,2
3,8000000,1143,14,3
4,9300000,425,6,1
6,10700000,1905,21,3
4,3981000,5359,1,4
4,3100000,2882,86,4
5,3274000,1880,71,3
6,10400000,2612,20,3
5,4217000,990,46,2
6,9000000,1150,3,2
1,18900000,1100,16,2
2,28000000,570,44,1
2,28500000,1418,36,4
4,3451000,871,86,2
5,3883000,809,95,2
1,3599000,516,29,1
6,11100000,1346,3,2
4,82500000,895,35,3
5,3400000,855,52,2
4,3570000,844,7,3
5,9831000,1566,37,3
6,5600000,1160,83,2
2,3400000,1100,69,2
2,2200000,590,81,1
5,9777000,1552,74,3
6,6931000,1555,50,3
2,15000000,1805,60,3
2,6694000,690,69,1
5,30500000,1100,17,2
2,20000000,525,48,1
4,3264000,620,22,1
2,10500000,575,22,1
